document_repository_link_id,document_id,repository_id,predictive_model_confidence,document_field_name_pruned,document_url,repository_url,label,this-repo-linked-in-paper,this-article-linked-in-repo,diff-repo-linked-in-paper,diff-article-linked-in-repo,notes
323208,316198,310024,0.9997401833534241,Computer Science,https://doi.org/10.1109/ijcnn.2019.8851808,https://github.com/samet-akcay/skip-ganomaly,,,,,,
383119,376076,369935,0.9996300935745239,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1016/j.csbj.2017.10.002,https://github.com/aquaskyline/lrsim,,,,,,
229935,223129,216751,0.9996567964553833,Medicine,https://doi.org/10.31219/osf.io/syr4z,https://github.com/paulritsche/umud,,,,,,
378871,371828,365687,0.9995484948158264,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1093/sysbio/syy006,https://github.com/mmatschiner/panama,,,,,,
330539,323519,317355,0.9994577765464783,Engineering,https://doi.org/10.1007/978-3-031-10047-5_16,https://github.com/c2sr/qp-cpf,,,,,,
296912,289951,283728,0.9996989965438843,Other,https://doi.org/10.1080/2150704x.2024.2388851,https://github.com/cjf8899/cdrl-sa,,,,,,
356614,349573,343430,0.9996815919876099,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1093/bioadv/vbae069,https://github.com/ouzounis/cls-emerges,,,,,,
356089,349048,342905,0.9994946718215942,Medicine,https://doi.org/10.1101/2023.10.19.563201,https://github.com/hemaxin/3dvascnet,,,,,,
392460,385417,379276,0.9997370839118958,Medicine,https://doi.org/10.32614/cran.package.rpbk,https://github.com/sandrinecharles/rpbk,,,,,,
239928,233098,226744,0.9997581839561462,Physics and Astronomy,https://doi.org/10.24963/ijcai.2019/286,https://github.com/sharpenb/tree-sampling-divergence,,,,,,
377929,370886,364745,0.9996119141578674,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1093/bioinformatics/btae038,https://github.com/freeseek/score,,,,,,
297688,290726,284504,0.9997351765632629,Computer Science,https://doi.org/10.1109/lra.2025.3557233,https://github.com/dmar-bonn/ipp-rl-gen,,,,,,
349170,342130,335986,0.9997422099113464,Other,https://doi.org/10.1101/2020.06.24.170183,https://github.com/mathonco/isomatrix,,,,,,
350588,343548,337404,0.999735414981842,Computer Science,https://doi.org/10.32614/cran.package.dlstats,https://github.com/guangchuangyu/dlstats,,,,,,
479182,471955,465998,0.999744713306427,Medicine,https://doi.org/10.1109/tmi.2025.3590457,https://github.com/pjlallen/itg-trip,,,,,,
433147,425955,419963,0.9995417594909668,Medicine,https://doi.org/10.1097/ju.0000000000003338.03,https://github.com/justinklchan/camera,,,,,,
386469,379426,373285,0.9994774460792542,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1016/j.stemcr.2024.08.004,https://github.com/mpiersonsmela/seqverify,,,,,,
319730,312723,306546,0.999629020690918,Engineering,https://doi.org/10.1038/s44172-023-00100-4,https://github.com/scxsunchenxi/loadprediction,,,,,,
225992,219198,212808,0.999683141708374,Engineering,https://doi.org/10.48550/arxiv.2207.02843,https://github.com/osheraz/haptic_pose_estimation,,,,,,
308738,301755,295554,0.9997300505638123,Computer Science,https://doi.org/10.21203/rs.3.rs-2133331/v1,https://github.com/katdost/cancels,,,,,,
441459,434256,428275,0.999661922454834,Computer Science,https://doi.org/10.1109/tse.2021.3069958,https://github.com/kdyao/suppmaterial-20-kundi-logblock,,,,,,
250376,243519,237192,0.9997108578681946,Other,https://doi.org/10.2139/ssrn.4075602,https://github.com/m3rg-iitd/understanding-the-compositional-control,,,,,,
207630,200896,194446,0.9995823502540588,Physics and Astronomy,https://doi.org/10.48550/arxiv.2505.22049,https://github.com/rtavenar/dgswp,,,,,,
437796,430598,424612,0.9997373223304749,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1007/978-981-19-6791-7_13,https://github.com/deeplearner87/timeseries_scrnaseqprediction,,,,,,
361055,354014,347871,0.9994667172431946,Other,https://doi.org/10.7910/dvn/hzmsur,https://github.com/luerhard/popbert,,,,,,
382260,375217,369076,0.9996606111526489,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1600/036364422x16512564801614,https://github.com/scrameri/dalbergiataxonomy,,,,,,
327110,320095,313926,0.9997031092643738,Other,https://doi.org/10.48550/arxiv.2001.08044,https://github.com/ernoult/bindingevents,,,,,,
462349,455132,449165,0.9996997117996216,Medicine,https://doi.org/10.1093/bioinformatics/btad648,https://github.com/rderelle/fastlin,,,,,,
398607,391564,385423,0.9997468590736389,Engineering,https://doi.org/10.1113/jp287496,https://github.com/danihiam/neuromusc_fame,,,,,,
273312,266397,260128,0.9997161030769348,Medicine,https://doi.org/10.48550/arxiv.2410.01813,https://github.com/zkkli/dfq-sam,,,,,,
387830,380787,374646,0.9996510744094849,Other,https://doi.org/10.1002/ajb2.1705,https://github.com/andrew-hipp/traitspopsim,,,,,,
269797,262891,256613,0.9997509121894836,Engineering,https://doi.org/10.1016/j.erss.2019.05.006,https://github.com/hestiri/agematters,,,,,,
292448,285496,279264,0.9997199177742004,Other,https://doi.org/10.48550/arxiv.2503.15810,https://github.com/dtubbenhauer/quantumdata,,,,,,
382601,375558,369417,0.9996786117553711,Medicine,https://doi.org/10.1093/nargab/lqaa027,https://github.com/thomasdenecker/ihkg,,,,,,
267331,260426,254147,0.9997363686561584,Computer Science,https://doi.org/10.48550/arxiv.2306.14293,https://github.com/kathyliu579/mcsc,,,,,,
465700,458483,452516,0.9996346235275269,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1186/1471-2105-16-s11-s4,https://github.com/epiviz/epivizpy,,,,,,
202488,195778,189304,0.9996920824050903,Computer Science,https://doi.org/10.48550/arxiv.2403.07442,https://github.com/stair-lab/proxyda,,,,,,
210653,203908,197469,0.9997536540031433,Engineering,https://doi.org/10.1109/cvpr52734.2025.02130,https://github.com/snap-research/ac3d,,,,,,
325282,318271,312098,0.9994003772735596,Physics and Astronomy,https://doi.org/10.1051/0004-6361/201730474,https://github.com/andycasey/ges-idr5,,,,,,
293530,286577,280346,0.9995104074478149,Engineering,https://doi.org/10.1109/twc.2023.3325192,https://github.com/zpinjun/localization,,,,,,
483471,476241,470287,0.999754011631012,Engineering,https://doi.org/10.48550/arxiv.2410.07155,https://github.com/yangling0818/trans4d,,,,,,
218990,212214,205806,0.9997652173042297,Physics and Astronomy,https://doi.org/10.48550/arxiv.2210.06453,https://github.com/chriswlynn/emergent_scale_free,,,,,,
341287,334256,328103,0.9994545578956604,Physics and Astronomy,https://doi.org/10.48550/arxiv.1710.09468,https://github.com/jradavenport/trappist1_irflares,,,,,,
374185,367142,361001,0.9997672438621521,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.7717/peerj.13056,https://github.com/czmilanna/nanoforms,,,,,,
323689,316679,310505,0.9997130036354065,Physics and Astronomy,https://doi.org/10.48550/arxiv.2405.08954,https://github.com/tyler-ingebrand/neuralodefunctionencoder,,,,,,
334473,327448,321289,0.9996920824050903,Engineering,https://doi.org/10.1109/tip.2025.3587576,https://github.com/yangbo0411/mtmlnet,,,,,,
312540,305547,299356,0.999727189540863,Computer Science,https://doi.org/10.3390/e26010039,https://github.com/paulocmarquesf/pnnclass,,,,,,
244463,237621,231279,0.9997537732124329,Other,https://doi.org/10.1007/s11222-021-10066-y,https://github.com/caojiguo/sparfunpls,,,,,,
324430,317420,311246,0.9994432330131531,Physics and Astronomy,https://doi.org/10.1109/tkde.2023.3290295,https://github.com/craig-tang/crc-query,,,,,,
348643,341603,335459,0.9995766282081604,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1002/alz.074333,https://github.com/chengf-lab/alzmrtargets,,,,,,
216154,209390,202970,0.9996147155761719,Engineering,https://doi.org/10.32614/cran.package.woylier,https://github.com/numbats/woylier,,,,,,
237562,230735,224378,0.9996426105499268,Medicine,https://doi.org/10.1177/23969873231189040,https://github.com/samuel-book/samuel_shap_paper_1,,,,,,
343592,336555,330408,0.999518632888794,Computer Science,https://doi.org/10.48550/arxiv.2506.02532,https://github.com/jinulee-v/reasoningflow,,,,,,
259144,252262,245960,0.9997677206993103,Computer Science,https://doi.org/10.1109/icde51399.2021.00140,https://github.com/wenqifan03/copyattack,,,,,,
272111,265198,258927,0.9997363686561584,Engineering,https://doi.org/10.1145/3604270,https://github.com/mimuc/senscon,,,,,,
499055,491809,485871,0.9997197985649109,Other,https://doi.org/10.1101/2024.10.11.617849,https://github.com/papalopulu-lab/hawley2024,,,,,,
456305,449092,443121,0.9997230172157288,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1093/bib/bbac223,https://github.com/mkarikom/durian,,,,,,
410174,403092,396990,0.9997497200965881,Engineering,https://doi.org/10.1073/pnas.2116576119,https://github.com/emayhew/olfactoryspace,,,,,,
215005,208248,201821,0.9997206330299377,Computer Science,https://doi.org/10.18608/jla.2018.52.7,https://github.com/jpgard/large-scale-model-evaluation,,,,,,
374617,367574,361433,0.9997517466545105,Physics and Astronomy,https://doi.org/10.48550/arxiv.2011.03490,https://github.com/usccacs/pnd,,,,,,
475951,468732,462767,0.999622106552124,Medicine,https://doi.org/10.3389/fspas.2023.1200132,https://github.com/hchok/genelab_batch_effect_correction,,,,,,
416259,409126,403075,0.9997426867485046,Other,https://doi.org/10.1016/j.cageo.2016.02.014,https://github.com/wlandry/gamra,,,,,,
247177,240328,233993,0.9997431635856628,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1101/2021.05.30.446360,https://github.com/debbiemarkslab/bear,,,,,,
257791,250916,244607,0.9996523857116699,Physics and Astronomy,https://doi.org/10.48550/arxiv.2212.12915,https://github.com/hareesht23/lens-detector,,,,,,
263000,256110,249816,0.9997575879096985,Physics and Astronomy,https://doi.org/10.21468/scipostphys.12.2.054,https://github.com/lukas-weber/fftl-data,,,,,,
267935,261030,254751,0.9997698664665222,Other,https://doi.org/10.1109/mdm48529.2020.00030,https://github.com/riccotti/crashprediction,,,,,,
444210,437003,431026,0.9997000694274902,Computer Science,https://doi.org/10.1145/3459637.3481968,https://github.com/sandrinedacol/dashbot,,,,,,
265260,258363,252076,0.9997443556785583,Computer Science,https://doi.org/10.48550/arxiv.2407.01593,https://github.com/sariahmghames/neurosym,,,,,,
209819,203079,196635,0.9996703863143921,Other,https://doi.org/10.1152/jn.00585.2020,https://github.com/xiaotsay2015/proprioception,,,,,,
356943,349902,343759,0.9997448325157166,Other,https://doi.org/10.1111/2041-210x.13941,https://github.com/ctorney/multi-latent-fields,,,,,,
386800,379757,373616,0.9997550845146179,Other,https://doi.org/10.7554/elife.62375,https://github.com/xiaoluwei/dmelanogaster-satdna-regulation,,,,,,
301148,294182,287964,0.9997448325157166,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1126/sciadv.add9818,https://github.com/jiawenchenn/polaris,,,,,,
218067,211297,204883,0.9997255206108093,Engineering,https://doi.org/10.1017/jfm.2021.398,https://github.com/tum-pbs/dl-surrogates,,,,,,
294457,287502,281273,0.9995781779289246,Physics and Astronomy,https://doi.org/10.1093/mnras/stu1610,https://github.com/junkoda/vfisher,,,,,,
423919,416741,410735,0.9995935559272766,Other,https://doi.org/10.3389/fpls.2022.909768,https://github.com/joelnitta/ismb_2022,,,,,,
220028,213248,206844,0.9997521042823792,Physics and Astronomy,https://doi.org/10.31219/osf.io/3vk6w,https://github.com/annadinatale/meaningcolex,,,,,,
497046,489802,483862,0.9997537732124329,Medicine,https://doi.org/10.1038/s41746-024-01395-z,https://github.com/zakiyi/hierarchical-skin-lesion-image-classification-with-prototypeical-decision-tree,,,,,,
387942,380899,374758,0.9996776580810547,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1016/j.bpj.2020.01.035,https://github.com/colezmurchok/wm-lpa-pde-parameter-screen,,,,,,
211032,204283,197848,0.999745786190033,Computer Science,https://doi.org/10.48550/arxiv.2503.08644,https://github.com/mcgill-nlp/malicious-ir,,,,,,
442956,435751,429772,0.9996812343597412,Physics and Astronomy,https://doi.org/10.1103/physreve.105.034310,https://github.com/ginestrab/exchangeable-network-ensemble,,,,,,
362967,355926,349783,0.9996905326843262,Other,https://doi.org/10.32614/cran.package.gcalignr,https://github.com/mottensmann/gcalignr,,,,,,
396896,389853,383712,0.9995118379592896,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1101/080200,https://github.com/dfguan/despi,,,,,,
325863,318852,312679,0.999428927898407,Medicine,https://doi.org/10.1109/isbi48211.2021.9433821,https://github.com/paradigm-free-mapping/splora,,,,,,
457563,450350,444379,0.9997562766075134,Computer Science,https://doi.org/10.1016/j.neunet.2023.02.042,https://github.com/kkhyeok/superstargan,,,,,,
272492,265579,259308,0.9997560381889343,Other,https://doi.org/10.22541/au.170689157.78106030/v1,https://github.com/sandyherho/buku_metnum_python,,,,,,
373271,366228,360087,0.9994903802871704,Engineering,https://doi.org/10.32614/cran.package.ssvs,https://github.com/sabainter/ssvs,,,,,,
268602,261697,255418,0.9997628331184387,Computer Science,https://doi.org/10.1109/qce57702.2023.00124,https://github.com/chuchengc/qdoor,,,,,,
248048,241199,234864,0.9997501969337463,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.15607/rss.2023.xix.030,https://github.com/ayushjain1144/ebmplanner,,,,,,
208362,201625,195178,0.9997373223304749,Other,https://doi.org/10.1145/3274465,https://github.com/microsoft/tilda,,,,,,
384476,377433,371292,0.9995263814926147,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1038/s41586-018-0063-9,https://github.com/dchebotarov/3k-snp-paper,,,,,,
199856,193155,186672,0.9997380375862122,Engineering,https://doi.org/10.1007/978-3-031-64171-8_26,https://github.com/emadef1/faultguard,,,,,,
361644,354603,348460,0.9997078776359558,Other,https://doi.org/10.1038/s41560-025-01739-3,https://github.com/natlabrockies/turbsound,,,,,,
239153,232324,225969,0.9996914863586426,Engineering,https://doi.org/10.48550/arxiv.2503.08703,https://github.com/ymshan/sdtrack,,,,,,
406171,399125,392987,0.9997355341911316,Medicine,https://doi.org/10.1016/j.ajog.2018.09.028,https://github.com/mjalexander/opioid-maternal,,,,,,
316237,309240,303053,0.9997304081916809,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.21203/rs.3.rs-54194/v1,https://github.com/npechl/intertads,,,,,,
369483,362441,356299,0.999679684638977,Computer Science,https://doi.org/10.32614/cran.package.bcrypt,https://github.com/jeroen/bcrypt,,,,,,
413339,406230,400155,0.9997438788414001,Physics and Astronomy,https://doi.org/10.48550/arxiv.2602.17597,https://github.com/andresdanielperez/sgasnof,,,,,,
369484,362442,356300,0.9996685981750488,Other,https://doi.org/10.3390/rs14020286,https://github.com/sdtaylor/phenocamcnn2,,,,,,
312279,305286,299095,0.9996744394302368,Physics and Astronomy,https://doi.org/10.1103/physrevresearch.6.043299,https://github.com/armandleclerc/topo-inertial-waves,,,,,,
325518,318507,312334,0.9997535347938538,Medicine,https://doi.org/10.1148/ryai.230296,https://github.com/yunanwu2168/image-level-localization-of-ich-head-cts-with-dl-models-trained-on-study-level-labels,,,,,,
286913,279966,273729,0.9997283816337585,Computer Science,https://doi.org/10.1016/j.neucom.2024.129131,https://github.com/3dperceptionlab/vilarisks,,,,,,
356057,349016,342873,0.9997377991676331,Engineering,https://doi.org/10.1016/j.ssci.2020.105061,https://github.com/liviucotfas/safety-science-new-airplane-boarding-covid-19,,,,,,
498457,491212,485273,0.9994339346885681,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1007/978-3-031-06220-9_10,https://github.com/suz11001/tripartition,,,,,,
339507,332477,326323,0.9996657371520996,Engineering,https://doi.org/10.1016/j.aap.2022.106708,https://github.com/meixinzhu/vehicle-crash-identification,,,,,,
265232,258335,252048,0.999487042427063,Computer Science,https://doi.org/10.1109/iros58592.2024.10802251,https://github.com/lab-rococo-sapienza/empower,,,,,,
229926,223120,216742,0.9997511506080627,Other,https://doi.org/10.1016/j.envres.2025.122881,https://github.com/honghyokkim/equitablemodeling,,,,,,
287439,280492,274255,0.9997140765190125,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1186/s12859-019-3303-6,https://github.com/stanniszhou/rna_statistics,,,,,,
241028,234196,227844,0.999646782875061,Engineering,https://doi.org/10.1007/978-3-031-75434-0_14,https://github.com/astridhornbrorholt/state-space-transformation-shielding,,,,,,
271213,264303,258029,0.9995332956314087,Engineering,https://doi.org/10.1109/tnnls.2025.3593259,https://github.com/edplab/partially_observed_d2c,,,,,,
447825,440617,434641,0.9996769428253174,Medicine,https://doi.org/10.1038/s43016-022-00511-0,https://github.com/menicgiulia/foodlaws,,,,,,
235254,228435,222070,0.9997498393058777,Computer Science,https://doi.org/10.48550/arxiv.1507.08973,https://github.com/thomasmiconi/rnn_previous,,,,,,
319976,312969,306792,0.9996017813682556,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.21203/rs.3.rs-2921474/v1,https://github.com/mxhulab/cryosieve,,,,,,
293133,286180,279949,0.9996821880340576,Computer Science,https://doi.org/10.48550/arxiv.2310.04929,https://github.com/konpanousis/discover,,,,,,
324450,317440,311266,0.9997316002845764,Computer Science,https://doi.org/10.32614/cran.package.reliabilitydiag,https://github.com/aijordan/reliabilitydiag,,,,,,
212425,205671,199241,0.9997618794441223,Medicine,https://doi.org/10.1101/2024.05.15.594274,https://github.com/edapinenut/geoab,,,,,,
197342,190653,184158,0.9996764659881592,Physics and Astronomy,https://doi.org/10.3390/s21144813,https://github.com/bellonemauro/lcsslss-datasplits,,,,,,
470534,463315,457350,0.9994372725486755,Medicine,https://doi.org/10.1016/j.ebiom.2023.104620,https://github.com/attofox/adipose-dysfunction-nafld,,,,,,
387929,380886,374745,0.9997511506080627,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1021/acs.analchem.5c02047,https://github.com/philipbear/reverse_search,,,,,,
422087,414913,408903,0.9996435642242432,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1101/591487,https://github.com/ericminikel/prp_mrm,,,,,,
497832,490588,484648,0.99964439868927,Medicine,https://doi.org/10.1101/868455,https://github.com/cvnlab/tdm,,,,,,
293165,286212,279981,0.9997547268867493,Computer Science,https://doi.org/10.1109/cvprw59228.2023.00193,https://github.com/aabhandari/crisishatemm,,,,,,
386977,379934,373793,0.9995052814483643,Medicine,https://doi.org/10.1038/s41598-023-44125-3,https://github.com/pwilmart/human_rhesus_tmt,,,,,,
355761,348720,342577,0.9997482895851135,Medicine,https://doi.org/10.1016/j.ecolmodel.2025.111267,https://github.com/xanderoneill/env_dri_cha_in_tic_lif_his_can_exp_the_var_in_cch_pre_in_the_ibe_pen,,,,,,
226812,220018,213628,0.9997468590736389,Other,https://doi.org/10.1007/s10994-022-06299-1,https://github.com/oleffa/slow-representation-learning,,,,,,
475033,467814,461849,0.9996757507324219,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1186/s13321-019-0399-7,https://github.com/jwist/hastalavista,,,,,,
307580,300601,294396,0.9997422099113464,Engineering,https://doi.org/10.48550/arxiv.2509.12381,https://github.com/saajidchowdhury/supplementgpu,,,,,,
461136,453919,447952,0.9997594952583313,Medicine,https://doi.org/10.1167/tvst.14.9.2,https://github.com/vandensich/home_oct_for_trialsize_reduction,,,,,,
312088,305095,298904,0.9997615218162537,Other,https://doi.org/10.1016/j.cageo.2020.104658,https://github.com/mc4117/morphodynamic_model,,,,,,
397253,390210,384069,0.9997568726539612,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1016/j.ajhg.2018.10.025,https://github.com/gagneurlab/outrider-analysis,,,,,,
389105,382062,375921,0.9996856451034546,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1101/228221,https://github.com/listerlab/home,,,,,,
396307,389264,383123,0.9997647404670715,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1371/journal.pgen.1008009,https://github.com/andywdahl/rgwas-scripts,,,,,,
217401,210632,204217,0.9995325803756714,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1007/978-3-030-30796-7_4,https://github.com/tetherless-world/study-cohort-ontology,,,,,,
471988,464769,458804,0.9997661709785461,Engineering,https://doi.org/10.1115/1.4048975,https://github.com/matthewsteen/ms-aren-5849-independent-study,,,,,,
232654,225841,219470,0.9997490048408508,Engineering,https://doi.org/10.1109/tim.2022.3154000,https://github.com/mohamedr002/ccdg,,,,,,
320935,313927,307751,0.9997063279151917,Computer Science,https://doi.org/10.1163/24523666-01000013,https://github.com/alevatri/diorisis,,,,,,
273912,266997,260728,0.9995606541633606,Physics and Astronomy,https://doi.org/10.1007/978-3-319-57972-6_30,https://github.com/alejandroaviles/eiscosmography,,,,,,
324366,317356,311182,0.9997085928916931,Physics and Astronomy,https://doi.org/10.1007/s41109-025-00704-z,https://github.com/kazuibasou/hrw_sampling,,,,,,
358458,351417,345274,0.9997546076774597,Medicine,https://doi.org/10.1101/2021.06.07.21258476,https://github.com/louisedyson/covid19-variants-of-concern-modelling-paper,,,,,,
455233,448020,442049,0.9996665716171265,Engineering,https://doi.org/10.26434/chemrxiv-2025-21bpt,https://github.com/naoki-noto/p6-20240509-rk,,,,,,
234559,227743,221375,0.9996901750564575,Computer Science,https://doi.org/10.1007/978-3-319-56608-5_25,https://github.com/nickvosk/ecir2017-gder-dataset,,,,,,
248873,242022,235689,0.9997498393058777,Medicine,https://doi.org/10.1007/978-3-031-83274-1_1,https://github.com/kwahid/hntsmrg_2024,,,,,,
388991,381948,375807,0.9997243285179138,Engineering,https://doi.org/10.1080/00029890.2022.2038006,https://github.com/higham/wilson-opt,,,,,,
354351,347310,341167,0.9997479319572449,Medicine,https://doi.org/10.1002/mp.15801,https://github.com/gadluru/t1net-rapid-t1mapping,,,,,,
333621,326598,320437,0.9997361302375793,Medicine,https://doi.org/10.48550/arxiv.2412.10423,https://github.com/sqzhang-lazy/guidelinellm,,,,,,
480011,472783,466827,0.9997528195381165,Other,https://doi.org/10.1145/3423327.3423672,https://github.com/youcaisun/muse-wild_2020,,,,,,
414702,407578,401518,0.9997567534446716,Medicine,https://doi.org/10.1016/j.media.2024.103414,https://github.com/mishakaandorp/incorporating_spatial_information_in_deep_learning_parameter_estimation,,,,,,
369744,362702,356560,0.9997252821922302,Other,https://doi.org/10.1080/15512169.2025.2521286,https://github.com/andyphilips/teaching-simulations,,,,,,
401736,394693,388552,0.9996598958969116,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1101/2023.03.23.532984,https://github.com/svstarke/auxo_manuscript_2023,,,,,,
456246,449033,443062,0.9996589422225952,Medicine,https://doi.org/10.1097/ju.0000000000002515.01,https://github.com/ddsjoberg/dca-tutorial,,,,,,
218113,211341,204929,0.9997610449790955,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1200/oa.24.00011,https://github.com/oheunj/survtrees,,,,,,
433139,425947,419955,0.9997490048408508,Engineering,https://doi.org/10.1016/j.apenergy.2020.116201,https://github.com/bobbyxng/redispatch-ptg,,,,,,
388257,381214,375073,0.9994195699691772,Medicine,https://doi.org/10.1101/2023.03.22.533721,https://github.com/mathonco/parpi_model,,,,,,
234455,227639,221271,0.9997267127037048,"Biochemistry, Genetics and Molecular Biology",https://doi.org/10.1093/bioinformatics/btt212,https://github.com/golandavid/flowgramfixer,,,,,,
209903,203163,196719,0.9997139573097229,Physics and Astronomy,https://doi.org/10.1103/physrevd.91.054032,https://github.com/svenkreiss/decouple,,,,,,
